"theta_Claridad","theta_Satisfaccion","theta_Inseguridad","theta_Expectativas"
-0.800561447161294,0.540017980301085,0.995883393516481,-0.259859234341966
0.701986541971809,-0.612010194476037,0.321076120997223,0.850117315812812
0.207029825824292,-1.29381540707557,-1.02282808802089,-1.37889779933285
0.315646077374416,-0.612010194476037,-0.136349101857304,-0.134040390311482
0.243707320625985,0.540017980301085,-0.303458845471744,1.08417964667743
0.106410361698539,0.540017980301085,-0.115289471596724,0.478623686107427
-1.88773984044279,-1.29381540707557,-0.518831470598079,0.296008079464971
-1.11086235868853,-1.29381540707557,-0.136349101857304,-0.782302014072182
2.02517201346029,0.751086394732104,0.718674493868145,0.39525566848281
0.695208446765536,-0.612010194476037,0.560531123677814,-0.224966581578476
-0.422113420106349,-1.29381540707557,0.995883393516481,-0.224966581578476
1.42726142118115,0.732898971595017,0.159423625523524,-0.224966581578476
0.546209017703052,0.732898971595017,0.946954185195691,-1.33941518199897
0.0844906341826962,0.540017980301085,-0.115289471596724,0.147505119511219
0.0172070699257774,-0.183554805740024,-1.1254774212467,-0.13590456361979
0.314691345723504,0.540017980301085,-0.79076368988182,-1.32288185207041
-0.256741130724698,0.978681320994617,-0.604481118269375,1.08417964667743
0.275644669075818,0.540017980301085,-0.136349101857304,0.159934966537688
0.275519338295551,-0.612010194476037,-1.36224469153275,-0.898622468918534
-0.388910646716141,-0.0814352080264626,-0.813677214928912,-0.898622468918534
-0.567819443242168,-0.411217054108822,0.492816477499595,0.938472597133165
-0.94392434907539,0.732898971595017,1.15707196695435,0.977159854712391
-0.982917755955021,0.540017980301085,-0.0299697716515551,-0.233936341961533
-0.168640016556335,0.540017980301085,-0.488932084949703,0.147505119511219
-0.0885020207032176,0.978681320994617,0.0921498841977811,0.850117315812812
-1.41372328214858,0.540017980301085,-0.323400167833493,0.42685345129829
1.41857514123629,-1.29381540707557,-0.360011117671046,-1.5127631793746
-1.66021053876589,-0.612010194476037,0.964464551879399,0.812283987808712
